text,label
romane o co ti jde? že by někdo měl lepší auto než ty? nebo pc? proboha tak to těm lidem dopřej . <repeat> vždyť je to prkotina : -),0
jsou nejlepší ! <repeat>,2
hruza!a pak se k nim nejde ani dovolat,0
pořád málo masa . <repeat>,0
vy jste teda kamoši . <repeat> : d,1
"jak vy to děláte , že máte v tolika věcech prvenství mezi zoo ! <repeat> krásná práce! ať se daří i nadále , na jaře jsme u vás jak na koni : -)",2
"kajmanka je pokud vim umistena u slonu , jak jsou teraria . <repeat> ale myslela jsme si ze ""mame"" jen jednu kajmanku . <repeat> ze by duch svaty? : d",1
"ok , díky : )",2
"kdybych chtěl být ošklivý , tak řeknu , že v pavilonu opic , ale spíš to bude u těch lachtanů . <repeat> ; )",1
"caltoo z ledních medvědů nemohl spustit oči a nos : ) , u nich a vlků semu líbilo nejvíc : )",2
děkuji : dd sice už to bohužel nestihnu odeslat ale to se neda nic dělat tak třeba příště,1
"t : ano to já chápu , jen jsem se tak informoval. je mi jasné , že udržovat mobilní společnost není jednoduché. děkuji za informace.",1
to bych hned tam běžel : d,1
hm pěkná sbirka,2
a kde vlastně něco bylo ? <url> ? <repeat>,1
přesně takovou fenku apbt máme doma a je moc hodná : -),2
to by jste mely vy zenske kupovat nam ne ? <repeat> : -)))))),2
lísky do kina jsou super nápad! : -),2
právě si dopřávám ; ),2
"mám 5 bodu , daruji",1
coze a to bylo kdy ? <repeat>,1
tož na piču ! <repeat> : -),0
a já teď chtěla poslat taky jedno a naběhla mi tabulka že jsem vyhrála a seklo se to. : -(,0
"hmm k cemu maso , kdyz k tomu neni co zakousnout. : ( udelejte poradny snidane , kdo ma jist furt to same , uz to nemuzu ani cejtit , natoz jist.",0
tak toto je vazne sila.,0
takže jak ?,1
"gratuluji šťastným rodičům a ještě šťastnějším ošetřovatelům. varánci mají super péči , sledujeme je na fb i s dětma.",2
taktéž se mi to stává . <repeat>,1
"dobrý den , ondro. děkuji a zasílám vám na mail své číslo i čísla mé rodiny , kde prosím o zrušení kontaktování. děkuji soňa rýzová-häuslerová",1
taky miluji prani kdyz pere pracka : ) ariel pouzivam a jsem velmi spokojena : ) a hezky voni : ),2
pred chvilkou jsem platil za cheesburgera 25 kc. to je mimoradna cena nebo zvbyseni natrvalo?,1
"dobrý den rád bych se zeptal zda je u vás stále samec tygra malajského surat?jestli odešel nebo umřel , kdy to bylo?",1
"a reklama upozorńující na twist volání za 2 , 50 přeci obsahuje vojtova slova : ""zadara bych nevolal : d """,1
můj manžel bez ní nevydrží ani jeden den : ),2
"originální nápad .-) a ten se cení , dečku a koupelnu má každý : -))",2
život bez čokolády je jako kravička bez mléčka,1
taky pořád čekám na aktivaci navigace.,0
"zdravím , zvažovali jste vstupenky do divadel i v ostravě?do prahy to mám přece jen daleko : )díky",1
petr klíma má nejvíc lajků tak to asi debilní názor není. hip hop + rovný kšilt = koš,1
pokud mám kredit nemám potřebu si ho dobíjet : ),1
"ještě , že to není honza , dala bych mu jméno rothschild , aby se také tak měl dobře.",1
už mam chut : ),2
já jsem je včera koupila v hrušce a hned všechny tři,1
nějak jsem tu reklamu nepochopil co maj bylinky společnýho se sexem.,1
"""musel jsem utratit všechny kredity z kola štestí"" ale mám.",1
"no jediné polehčující je , že když si pořídíš ovladač od logitechu za dva litry , tak si to můžeš přeházet jak chceš.",1
"tý jo , a můžeme jim přinýst meloun a krmit je , jako loni krmila ve videu paní velenská?",1
děkuji vám za zdělené informace : ),2
ty minulé skleničky ve tvaru plechovek byly originálnější a hezčí.,0
"tak jsem doufala , že už mi dnes konečně přijde výhra ze sušeliéra a k mému zklamání opět nic. tak nevím , na poště asi problém nebude : (((",0
ta reklama je prostě luxusní ( :,2
děkujeme moc : ),2
"jen tak dál slevomate , bydlim od teto pizzerky 5min. chuze ! <repeat> diky za tuto nabidku ! <repeat> : -)",2
nefunguje síť-je problém u mě nebo ještě u někoho jiného ! <repeat>,0
"vím že je to ještě daleko , ale v sobotu 8.5 vyrážím se svou rodinkou do zoo tak se moc těším : -) hlavně na gorilí miminko.",2
momentálně používám velice podobný telefon nokia e90 communicator.,1
"napotřetí úspěch . <repeat> ""tleskám"" vodafone.",0
mňaaaaaaaam! chci všechny a hned ! <repeat> : d,2
"já hvězdičky , děti piškoty a manžel polomáčené : -)",2
"škoda , že nemůžu znásobit oblibu téhle fotky . <repeat> je úžasná ! <repeat>",2
vám také ! <repeat>,1
máme tě rádi kofolo ! <repeat>,2
ja to zkousela od 6ti hod asi v 8 hod mi net naskocil,1
"jo taky bych potřebovala nějakej optimistickej seriál , ideálně aby mi vydržel minimálně do jara . <repeat>",1
"ještě kladno , ještě kladno : ))",1
"a jak mu lezou ty bublinky od nozdřiček , to je super , zábava pondělního večera , ráno vstávat do fachu a mě se nechce spát . <repeat> : d",2
perfektní aplikace,2
"černá hora taky , ale jezdi to pomalu ; ((",0
"otoman gee : já vím , že to není ""maso"" ani ""houska"" , ale za 8 kč to fakt asi neee. a vyprošuji si ten titul! díky",0
"taky mě štve , že se neaktualizuje , jsem na tom stejně",0
"nehádejte se . <repeat> je to skvělý , komu to nechutná at to nežere : ))",2
"mám čepici , vyměnila bych jí za nějakou dobrotu pro mojí dvouletou dceru : )",1
"pokud budete mít cestu kolem , tak se stavte v nymburce ; )",1
stando máš tam webku město,1
heeej už mě nefooť : d,1
hotaru : tady to někdo nepochopil . <repeat>,0
už mi chybí poslední ; -) : d,1
ahojky asi se zeptám blbě ale jak se počítají ty body ? <repeat> za jeden kod jeden bodík nebo jak to je ? <repeat> děkuji,1
to bylo to na co jsme se těšili tři měsíce ve skotsku : ))))))))),2
miluju festivalovou kofolu! je prostě nejlepší : -),2
kéž by to vypadalo stejně jako na tom obrázku =d,0
"je výbornej , mohli byste ho nechat v nabídce natrvalo. : )",2
"přesně tak , já už jsem jim poslal výpověď , za ty prachy hrozně drahý a nekvalitní služby . <repeat>",0
"prosím , prosím : ) v kterých prodejnách určitě zakoupím praskající milku? tam kde jsem jí kupovala už není : -/",1
"jj , pražákům těm je hej ; -) nemůže to být v ově , v brně ? a nebo někde mezi tím?",1
sdílím je jedinečné : ),2
nemluvit přiblblym hornouherským nářečím,0
no dnes večer hlídám psy a zítra asi na hody : )),1
eva : a mimochodem i kdyby to brali podle remcání <d> d tak nevim jak by to připsali mě když účet není napsán na mé jméno : d,1
pavlína : to bylo na mě? : ),1
"nejbližší prodejnu mám 43 km daleko , což je jaxi nereálné jet jen kvůli balíčku takovou štreku. a samoobsluha pořád nefunguje : -(",0
co bude novýho ?,1
"""fotečky"" - hrozné slovo , zkuzte něco lepšího , nebo myslíte , že to je frikulín? : -/",0
mě se přání čka líbí,2
<user> feranec : jn. 38 sdílení za pár sekund. i já to málem poslal dál.,1
"dobrý den , mám o2 mobilní internet a služba mi končí , jak ji mohu prodloužit? stačí koupit dobíjecí kupon a dobít kredit? díky za odpověď.",1
"měla jsem kamaráda , který dal do pusy tři najednou , to bylo neskutečné",1
"za 109kč byste se nikde takhle nenažrali , tak nevim co tady řešíte : -d",2
: d a to se vyplatiiii : d,1
krásný to určitě mají parfémovou vodu.,2
"dobré ránko , taky se u nás stávalo špatně , syn už byl dávno probuzenej a já jsem čekala na budík.",1
"tak to byl fakt pěkně strávený večer : -(( , buď neumíme hledat nebo vážně nic nebylo . <repeat>",0
kurva od kdy je kofola slovensky napoj ?,0
hmmmmmmmmmmm . <repeat> právě koštujem všechny . <repeat> ale hruškovááááááá . <repeat> ta je teda,2
tak paráda! : -) vyhrála jsem obří nutelu! díky ; -),2
a já je ještě minulou sobotu viděla jak řádí v pavilonu.,1
"bomba ! <repeat> ty brambůrky jsou tu stále , je po nich super blbě.",0
po tom toužííím : o)) aby se mi to zeli slapalo lepe a lepee : o),2
já bych chtěla permanentku na solárko : -)) nebo nové tetování,1
džoudy a koumák.,1
mladá prskala že to nemá wp7 ale já ji to vysvětlil že android je nej : d,1
ne asi delam v kuchyni . <repeat> staci mi co vidim co tam chodi za lidi : d decka tam maj oslavy a kazdej vypada jako jeden sud : d,0
"michaela : co je lepší , psát sms neomezeně nebo volat neomezeně ?",1
"hmmm , a to jsem si chtěla objednat chloé . <repeat> teď nevím . <repeat> co myslíte . <repeat> na podzim? která bude lepší?",1
"též sem ochutnala v německu , moc dobrý : p",2
"vsimnete si vsichni i toho , jak defacto nereaguji.",1
bude zítra otevřená prodejna v kolíně nebo v poděbradech?,1
kdyby nebyla praha tak z ruky tak bych se přišla podívat hned : o),1
"zaznamenal jsem . <repeat> neměl jsem vůbec signál , tak jsem zkoušel telefon odpojovat a připojovat k síti . <repeat> : /",0
dal bych si jí hned. měli by nám jí chlazenou čepovat v montovně.,2
mám dva velké : )) jsou super . <repeat>,2
"pěkné , jen bych tu fotku poupravila , ale velice jemné : -)",2
o vánocích bylo něco podobnýho : d snad tohle bude lepší : )),0
taky mi nejde hrát aplikace se stále načítá,0
hned by jsem jela ; d . <repeat> : )),2
"já mám hvězdičku , měli je v ustí v kauflandu za 6 balení sušenek , je moc pěkná",2
"a to mi tedy vysvětlete kde najdu -skrýt- na uplatněný vouchr , at to hledám jak hledám nikde to nenacházím",1
na nabíječce pod polštářem : ),1
taky bych to rozšířila,1
"mám za to lidi , že to zde asi nikdo nemaže. již včera se mi u přátel neukazovali komentáře a samostatně se mazala odpověď.",1
havlíčův brod nebo světlá nad sázavou : ),1
. <repeat> odesláno oběma : o),1
díky. radši subway.,0
"kód chyby : g 502 na sms bránu se dostanu , ale jakmile se chci přihlásit jako registrovaná , tak mi to hlásí chybu.",1
"""smlouva nehrozí"" ? <repeat> to znamená , že smlouva je hrozba? ano je! a děkuji , že jste to konečně přiznali",0
o2 já si myslim že v igy proběhlo vše tak jak mělo to jenom soutěžící se chovali neurvale,1
"dobrý den , mám dotaz ohledně služby internet v mobilu , na jakou rychlost klesne internet po vyčerpání fup na připojení edge.děkuji za info.",1
". <repeat> úžasné vůně , krásná fotka . <repeat>",2
"kdyby někomu nadbývaly 3 body , pošlete mi je prosím na 1534006066 díky moc.",1
každá čepovaná má pěnu.,1
"váleček je dobrej jen u křestu , na to , kdo ho křtil za chvíli každej zapomene . <repeat>",1
"mojo byla jsi celá moja , bude se mi po tě stýskat , ale ať se ti tam daří a brzy se rozmnož : )",2
jo až já na vás bafnu ! <repeat>,1
"změny by se měli projevit ihned , nebo až po půlnoci?",1
uuž tam koečně je? : d,1
"dobrý den kláro , zkusila jste vymazat cookies ve svém prohlížeči. a co ještě jiný prohlížeč? lukáš",1
"btw , dejte sem poukázku na lahev coca-coly zadara a budu spokojen : -d",1
odesláno a očekávám odpověď prostřednictvím o2 guru poradíme,1
dobrý den. já si telefon objednala v sobotu večer a v úterý mi byl doručen. takže do dvou pracovních dní . <repeat> a bylo to tak vždycky.,1
jezulinky to je kráášnéé : )))))))),2
to sem pochopila : d,1
tak tomu se rika pech : ((((((((,0
já miluju zoo praha vždy 3 za rok tuto zoo navštěvuji vaše zoo je prostě nejlepší,2
: d doma udělam lepší pochal : d,1
ty obdélničky vlevo dole. : ) ty milujuuuu! <3 hu!,2
ja jedu na bigmac ale jak na potvoru memám ani jedno m : -d a to už těch písmenek mám až nad hlavu . <repeat>,1
. <repeat> a můžeme se těšit na nějakého nového dikobraze . <repeat>,1
spíš : jak se z toho pije ? <repeat>,1
ješiš šmaljá . to je loštomilý . <repeat> : d : )) gratuluji : ),2
"no web měl šlapat 26.6 a já myslel že letos , jenže to nějak neklaplo : -( tak počkáme už jen rok : -)",1
"bohužel , už byl starý a nemocný bylo to tak lepší",0
fakt moc děkuju! : ),2
je taky zelená?,1
být to v ově neváhám : (,1
lev na sněhu je hodně působivej!,2
"originální a vtipný. : o) a jde to i bez sexu a sprostých slov , to se dneska hned tak nevidí.",2
"dobrý den , sháním melounovou vůni . <repeat> poradíte? ( kde by byl meloun hlavní složkou nebo aspoň převažoval ve složení) děkuji",1
děkuji moc . <repeat> a je to hotovo . <repeat> super . <repeat> : ),2
"to by mě taky zajímalo . <repeat> ale řekla bych , že nejspíš bez : (",0
"a zkus mit cokoladu rrrrada kdyz ji mas plnou pusu , to je jasna lada",1
"pokud se soutěže nezúčastní počet soutěžících dostatečný k udělení výhry účastníkovi 300. v pořadí , výhra propadá ve prospěch pořadatele.",1
vypadá to fakt dobře.,2
já si ráda počkám na den matek. : d jinak super klip.,2
mně to šlo.,1
hm opravdu mooc hezké : -),2
"berete i na částečný úvazek? vaše nabídky práce se mi líbí , ale potřebuji to skloubit se školou a to s plným úvazek nejde : (",1
"tatka šmoula . <repeat> : -d lol , krásný hračky.",2
vorlová jiřina já taky,1
ste nejlepší firma,2
rozměr deky máte v pravidlech ! ! ! chce to jen otevřít tu stránku a přečíst si to ; ),1
"velmi děkuji , moc jste mi pomohli funguje to!",2
souhlasim z pivem . <repeat>,1
"co je pravdy na tom , že bude mcdonalds ve žďáře nad sázavou? díky za odpověď ; )",1
"nějaká slevička do salónu sabai by nebyla? mají pobočku v brně , v praze , bratislavě . <repeat> mě by se to šiklo ; -)))",1
"dobrý den , tel. číslo je 723 735 749. děkuji",1
"dneska jsme si dali výbornou točenou , krásně vychlazenou . <repeat> co víc si přát při takhle krásnym počasí : )",2
no to jsou pěkný cvaldové : ) kdy budeme moci vidět nějaké foto malých chlupáčů?,2
dal jsem si po půl roce kofolu . <repeat> no prostě je nejlepší!,2
zoo praha kdy bude donny a tonyi vidět ve vyběhu,1
aby to nebyla hučka vendul : d,1
<user> novák : děkuji za všímavost a kompliment : d,2
dvě slevy ? <repeat> to je docela málo ne? : o((,0
diky za podporu lidi,1
mám ji vyskošenou a je to výborná kosmetika : ))),2
"super , vidíš , jsem překoukla - díky. kurde , spravte tu hru , po padesátém slově to furt blbe , ze přestávají padat bubliny!",0
"hm , to je vuněěěěěěěěěěěěěěěěě",2
muj prvni telefon byl nokie 5110 a byl supr a od te doby jedu jen v nokiich a jsem maximalne spokojena nemenila bych,2
voní krásně ))),2
já dodělám credit a měním operátora . <repeat>,0
"tak to je v pohodě , jestli třeba nějaký silice v tom neškodí , ale jinak ať chutná , jim přinesu taky svůj : -)",2
krasavice krásná ! <repeat>,2
katy kopecká se jen tak nedáme : )))),1
zkusím vystihout štastnou hodinku a je můj : -) je nádherný . <repeat>,2
já mám podobný a je furd lepší než moderní ! <repeat> §§,2
kde jsou například informace o televizi ! <repeat>,1
to je pěknéé,2
"hrozně se mi líbí , jak je pan chovatel šťastný : d",2
"mám o2 a chci přejít k vám , jak to mám udělat?platí se nějaký poplatek a kolik?",1
"take jsem zvedava a do zoo se dotanu az priti tyden , tak snad nam to nekdo povi drive : -)",1
proč mažete naprosto neškodné dotazy z této zdi? během 15 minut už druhý. velmi špatné pr!,0
hm : ). šestipásý ne. ale do klubíčka se umí stočit také třípásý.,1
